occupancy_k	distance_aa	sites_with_at_least_k_neighbors	sites_total	observed_fraction	permutation
3	75	2594	12826	0.2022454389521285	35
3	100	3136	12826	0.24450335256510214	35
4	1	0	12826	0.0	35
4	2	0	12826	0.0	35
4	3	1	12826	7.79666302822392e-05	35
4	4	5	12826	0.000389833151411196	35
4	5	10	12826	0.000779666302822392	35
4	6	19	12826	0.0014813659753625447	35
4	8	60	12826	0.004677997816934352	35
4	10	106	12826	0.008264462809917356	35
4	15	260	12826	0.020271323873382194	35
4	20	391	12826	0.03048495244035553	35
4	30	685	12826	0.05340714174333385	35
4	40	973	12826	0.07586153126461874	35
4	50	1217	12826	0.0948853890534851	35
4	75	1843	12826	0.14369249961016684	35
4	100	2265	12826	0.1765944175892718	35
5	1	0	12826	0.0	35
5	2	0	12826	0.0	35
5	3	0	12826	0.0	35
5	4	0	12826	0.0	35
5	5	2	12826	0.0001559332605644784	35
5	6	6	12826	0.0004677997816934352	35
5	8	15	12826	0.001169499454233588	35
5	10	42	12826	0.0032745984718540464	35
5	15	135	12826	0.010525495088102292	35
5	20	243	12826	0.018945891158584124	35
5	30	453	12826	0.03531888351785436	35
5	40	697	12826	0.054342741306720725	35
5	50	888	12826	0.0692343676906284	35
5	75	1327	12826	0.10346171838453141	35
5	100	1683	12826	0.1312178387650086	35
6	1	0	12826	0.0	35
6	2	0	12826	0.0	35
6	3	0	12826	0.0	35
6	4	0	12826	0.0	35
6	5	0	12826	0.0	35
6	6	1	12826	7.79666302822392e-05	35
6	8	4	12826	0.0003118665211289568	35
6	10	13	12826	0.0010135661936691096	35
6	15	56	12826	0.0043661312958053955	35
6	20	131	12826	0.010213628566973335	35
6	30	293	12826	0.022844222672696087	35
6	40	482	12826	0.037579915796039295	35
6	50	643	12826	0.050132543271479806	35
6	75	1022	12826	0.07968189614844846	35
6	100	1328	12826	0.10353968501481366	35
7	1	0	12826	0.0	35
7	2	0	12826	0.0	35
7	3	0	12826	0.0	35
7	4	0	12826	0.0	35
7	5	0	12826	0.0	35
7	6	0	12826	0.0	35
7	8	2	12826	0.0001559332605644784	35
7	10	6	12826	0.0004677997816934352	35
7	15	22	12826	0.0017152658662092624	35
7	20	60	12826	0.004677997816934352	35
7	30	182	12826	0.014189926711367535	35
7	40	335	12826	0.026118821144550133	35
7	50	476	12826	0.03711211601434586	35
7	75	814	12826	0.0634648370497427	35
7	100	1076	12826	0.08389209418368938	35
8	1	0	12826	0.0	35
8	2	0	12826	0.0	35
8	3	0	12826	0.0	35
8	4	0	12826	0.0	35
8	5	0	12826	0.0	35
8	6	0	12826	0.0	35
8	8	0	12826	0.0	35
8	10	4	12826	0.0003118665211289568	35
8	15	12	12826	0.0009355995633868704	35
8	20	36	12826	0.002806798690160611	35
8	30	112	12826	0.008732262591610791	35
8	40	217	12826	0.016918758771245906	35
8	50	327	12826	0.02549508810229222	35
8	75	624	12826	0.04865117729611726	35
8	100	847	12826	0.0660377358490566	35
9	1	0	12826	0.0	35
9	2	0	12826	0.0	35
9	3	0	12826	0.0	35
9	4	0	12826	0.0	35
9	5	0	12826	0.0	35
9	6	0	12826	0.0	35
9	8	0	12826	0.0	35
9	10	0	12826	0.0	35
9	15	5	12826	0.000389833151411196	35
9	20	13	12826	0.0010135661936691096	35
9	30	71	12826	0.005535630750038983	35
9	40	158	12826	0.012318727584593793	35
9	50	234	12826	0.018244191486043972	35
9	75	472	12826	0.036800249493216905	35
9	100	684	12826	0.053329175113051616	35
10	1	0	12826	0.0	35
10	2	0	12826	0.0	35
10	3	0	12826	0.0	35
10	4	0	12826	0.0	35
10	5	0	12826	0.0	35
10	6	0	12826	0.0	35
10	8	0	12826	0.0	35
10	10	0	12826	0.0	35
10	15	0	12826	0.0	35
10	20	1	12826	7.79666302822392e-05	35
10	30	40	12826	0.003118665211289568	35
10	40	118	12826	0.009200062373304226	35
10	50	185	12826	0.014423826602214253	35
10	75	367	12826	0.028613753313581788	35
10	100	546	12826	0.042569780134102606	35
1	1	272	12826	0.021206923436769064	36
1	2	684	12826	0.053329175113051616	36
1	3	943	12826	0.07352253235615157	36
1	4	1181	12826	0.0920785903633245	36
1	5	1417	12826	0.11047871510993294	36
1	6	1673	12826	0.1304381724621862	36
1	8	2098	12826	0.16357399033213785	36
1	10	2437	12826	0.19000467799781692	36
1	15	3188	12826	0.24855761733977857	36
1	20	3730	12826	0.2908155309527522	36
1	30	4674	12826	0.36441602993918604	36
1	40	5281	12826	0.4117417745205052	36
1	50	5811	12826	0.453064088570092	36
1	75	6811	12826	0.5310307188523312	36
1	100	7455	12826	0.5812412287540932	36
2	1	6	12826	0.0004677997816934352	36
2	2	42	12826	0.0032745984718540464	36
2	3	82	12826	0.006393263683143614	36
2	4	166	12826	0.012942460626851707	36
2	5	241	12826	0.018789957898019648	36
2	6	363	12826	0.02830188679245283	36
2	8	553	12826	0.04311554654607828	36
2	10	743	12826	0.057929206299703724	36
2	15	1159	12826	0.09036332449711523	36
2	20	1469	12826	0.11453297988460939	36
2	30	2111	12826	0.16458755652580695	36
2	40	2598	12826	0.20255730547325745	36
2	50	3072	12826	0.23951348822703883	36
2	75	3947	12826	0.30773428972399813	36
2	100	4643	12826	0.3619990644004366	36
3	1	0	12826	0.0	36
3	2	4	12826	0.0003118665211289568	36
3	3	10	12826	0.000779666302822392	36
3	4	28	12826	0.0021830656479026977	36
3	5	47	12826	0.0036644316232652425	36
3	6	78	12826	0.0060813971620146574	36
3	8	166	12826	0.012942460626851707	36
3	10	269	12826	0.020973023545922346	36
3	15	513	12826	0.03999688133478871	36
3	20	752	12826	0.05863090597224388	36
3	30	1160	12826	0.09044129112739747	36
3	40	1526	12826	0.11897707781069702	36
3	50	1848	12826	0.14408233276157806	36
3	75	2605	12826	0.20310307188523313	36
3	100	3193	12826	0.24894745049118977	36
4	1	0	12826	0.0	36
4	2	0	12826	0.0	36
4	3	1	12826	7.79666302822392e-05	36
4	4	3	12826	0.0002338998908467176	36
4	5	10	12826	0.000779666302822392	36
4	6	15	12826	0.001169499454233588	36
4	8	45	12826	0.003508498362700764	36
4	10	89	12826	0.006939030095119289	36
4	15	243	12826	0.018945891158584124	36
4	20	397	12826	0.030952752222048963	36
4	30	677	12826	0.05278340870107594	36
4	40	972	12826	0.0757835646343365	36
4	50	1242	12826	0.09683455481054108	36
4	75	1877	12826	0.14634336503976297	36
4	100	2293	12826	0.1787774832371745	36
5	1	0	12826	0.0	36
5	2	0	12826	0.0	36
5	3	0	12826	0.0	36
5	4	0	12826	0.0	36
5	5	1	12826	7.79666302822392e-05	36
5	6	3	12826	0.0002338998908467176	36
5	8	13	12826	0.0010135661936691096	36
5	10	32	12826	0.0024949321690316546	36
5	15	108	12826	0.008420396070481834	36
5	20	194	12826	0.015125526274754405	36
5	30	437	12826	0.03407141743333853	36
5	40	649	12826	0.05060034305317324	36
5	50	844	12826	0.06580383595820989	36
5	75	1339	12826	0.10439731794791829	36
5	100	1729	12826	0.13480430375799157	36
6	1	0	12826	0.0	36
6	2	0	12826	0.0	36
6	3	0	12826	0.0	36
6	4	0	12826	0.0	36
6	5	0	12826	0.0	36
6	6	0	12826	0.0	36
6	8	3	12826	0.0002338998908467176	36
6	10	13	12826	0.0010135661936691096	36
6	15	58	12826	0.004522064556369874	36
6	20	116	12826	0.009044129112739748	36
6	30	273	12826	0.021284890067051303	36
6	40	453	12826	0.03531888351785436	36
6	50	630	12826	0.0491189770778107	36
6	75	997	12826	0.07773273039139249	36
6	100	1325	12826	0.10330578512396695	36
7	1	0	12826	0.0	36
7	2	0	12826	0.0	36
7	3	0	12826	0.0	36
7	4	0	12826	0.0	36
7	5	0	12826	0.0	36
7	6	0	12826	0.0	36
7	8	0	12826	0.0	36
7	10	3	12826	0.0002338998908467176	36
7	15	32	12826	0.0024949321690316546	36
7	20	65	12826	0.0050678309683455484	36
7	30	182	12826	0.014189926711367535	36
7	40	309	12826	0.024091688757211915	36
7	50	448	12826	0.034929050366443164	36
7	75	772	12826	0.06019023857788866	36
7	100	1060	12826	0.08264462809917356	36
8	1	0	12826	0.0	36
8	2	0	12826	0.0	36
8	3	0	12826	0.0	36
8	4	0	12826	0.0	36
8	5	0	12826	0.0	36
8	6	0	12826	0.0	36
8	8	0	12826	0.0	36
8	10	0	12826	0.0	36
8	15	7	12826	0.0005457664119756744	36
8	20	31	12826	0.0024169655387494154	36
8	30	114	12826	0.00888819585217527	36
8	40	226	12826	0.01762045844378606	36
8	50	340	12826	0.026508654295961328	36
8	75	599	12826	0.04670201153906128	36
8	100	827	12826	0.06447840324341182	36
9	1	0	12826	0.0	36
9	2	0	12826	0.0	36
9	3	0	12826	0.0	36
9	4	0	12826	0.0	36
9	5	0	12826	0.0	36
9	6	0	12826	0.0	36
9	8	0	12826	0.0	36
9	10	0	12826	0.0	36
9	15	0	12826	0.0	36
9	20	9	12826	0.0007016996725401528	36
9	30	73	12826	0.005691564010603461	36
9	40	159	12826	0.012396694214876033	36
9	50	255	12826	0.019881490721970995	36
9	75	470	12826	0.03664431623265242	36
9	100	661	12826	0.05153594261656011	36
10	1	0	12826	0.0	36
10	2	0	12826	0.0	36
10	3	0	12826	0.0	36
10	4	0	12826	0.0	36
10	5	0	12826	0.0	36
10	6	0	12826	0.0	36
10	8	0	12826	0.0	36
10	10	0	12826	0.0	36
10	15	0	12826	0.0	36
10	20	1	12826	7.79666302822392e-05	36
10	30	43	12826	0.0033525651021362856	36
10	40	112	12826	0.008732262591610791	36
10	50	194	12826	0.015125526274754405	36
10	75	368	12826	0.028691719943864026	36
10	100	536	12826	0.041790113831280215	36
1	1	314	12826	0.02448152190862311	37
1	2	736	12826	0.05738343988772805	37
1	3	998	12826	0.07781069702167473	37
1	4	1225	12826	0.09550912209574303	37
1	5	1438	12826	0.11211601434585997	37
1	6	1668	12826	0.130048339310775	37
1	8	2091	12826	0.16302822392016217	37
1	10	2447	12826	0.1907843443006393	37
1	15	3163	12826	0.2466084515827226	37
1	20	3698	12826	0.28832059878372057	37
1	30	4557	12826	0.35529393419616406	37
1	40	5179	12826	0.40378917823171684	37
1	50	5729	12826	0.44667082488694837	37
1	75	6752	12826	0.5264306876656791	37
1	100	7507	12826	0.5852954935287696	37
2	1	8	12826	0.0006237330422579137	37
2	2	56	12826	0.0043661312958053955	37
2	3	111	12826	0.00865429596132855	37
2	4	205	12826	0.015983159207859036	37
2	5	278	12826	0.021674723218462498	37
2	6	379	12826	0.02954935287696866	37
2	8	578	12826	0.04506471230313426	37
2	10	764	12826	0.05956650553563075	37
2	15	1202	12826	0.09371588959925152	37
2	20	1524	12826	0.11882114455013254	37
2	30	2150	12826	0.16762825510681428	37
2	40	2655	12826	0.20700140339934509	37
2	50	3130	12826	0.2440355527834087	37
2	75	4025	12826	0.3138156868860128	37
2	100	4701	12826	0.3665211289568065	37
3	1	0	12826	0.0	37
3	2	4	12826	0.0003118665211289568	37
3	3	11	12826	0.0008576329331046312	37
3	4	28	12826	0.0021830656479026977	37
3	5	54	12826	0.004210198035240917	37
3	6	87	12826	0.00678309683455481	37
3	8	169	12826	0.013176360517698426	37
3	10	255	12826	0.019881490721970995	37
3	15	467	12826	0.03641041634180571	37
3	20	709	12826	0.05527834087010759	37
3	30	1120	12826	0.08732262591610791	37
3	40	1497	12826	0.11671604553251208	37
3	50	1881	12826	0.14665523156089194	37
3	75	2671	12826	0.2082488694838609	37
3	100	3210	12826	0.25027288320598784	37
4	1	0	12826	0.0	37
4	2	0	12826	0.0	37
4	3	2	12826	0.0001559332605644784	37
4	4	6	12826	0.0004677997816934352	37
4	5	10	12826	0.000779666302822392	37
4	6	23	12826	0.0017932324964915016	37
4	8	58	12826	0.004522064556369874	37
4	10	101	12826	0.007874629658506159	37
4	15	229	12826	0.017854358334632777	37
4	20	386	12826	0.03009511928894433	37
4	30	665	12826	0.05184780913768907	37
4	40	916	12826	0.07141743333853111	37
4	50	1199	12826	0.09348198970840481	37
4	75	1881	12826	0.14665523156089194	37
4	100	2332	12826	0.18181818181818182	37
5	1	0	12826	0.0	37
5	2	0	12826	0.0	37
5	3	0	12826	0.0	37
5	4	0	12826	0.0	37
5	5	2	12826	0.0001559332605644784	37
5	6	6	12826	0.0004677997816934352	37
5	8	14	12826	0.0010915328239513489	37
5	10	27	12826	0.0021050990176204585	37
5	15	92	12826	0.0071729299859660065	37
5	20	200	12826	0.01559332605644784	37
5	30	435	12826	0.033915484172774055	37
5	40	638	12826	0.04974271012006861	37
5	50	845	12826	0.06588180258849212	37
5	75	1307	12826	0.10190238577888663	37
5	100	1715	12826	0.13371277093404024	37
6	1	0	12826	0.0	37
6	2	0	12826	0.0	37
6	3	0	12826	0.0	37
6	4	0	12826	0.0	37
6	5	0	12826	0.0	37
6	6	1	12826	7.79666302822392e-05	37
6	8	4	12826	0.0003118665211289568	37
6	10	10	12826	0.000779666302822392	37
6	15	46	12826	0.0035864649929830033	37
6	20	109	12826	0.008498362700764072	37
6	30	276	12826	0.02151878995789802	37
6	40	435	12826	0.033915484172774055	37
6	50	575	12826	0.04483081241228754	37
6	75	961	12826	0.07492593170123188	37
6	100	1273	12826	0.09925152034929051	37
7	1	0	12826	0.0	37
7	2	0	12826	0.0	37
7	3	0	12826	0.0	37
7	4	0	12826	0.0	37
7	5	0	12826	0.0	37
7	6	0	12826	0.0	37
7	8	2	12826	0.0001559332605644784	37
7	10	6	12826	0.0004677997816934352	37
7	15	15	12826	0.001169499454233588	37
7	20	46	12826	0.0035864649929830033	37
7	30	172	12826	0.013410260408545142	37
7	40	321	12826	0.025027288320598785	37
7	50	431	12826	0.033603617651645094	37
7	75	760	12826	0.05925463901450179	37
7	100	1044	12826	0.08139716201465773	37
8	1	0	12826	0.0	37
8	2	0	12826	0.0	37
8	3	0	12826	0.0	37
8	4	0	12826	0.0	37
8	5	0	12826	0.0	37
8	6	0	12826	0.0	37
8	8	0	12826	0.0	37
8	10	4	12826	0.0003118665211289568	37
8	15	9	12826	0.0007016996725401528	37
8	20	20	12826	0.001559332605644784	37
8	30	103	12826	0.008030562919070637	37
8	40	219	12826	0.017074692031810387	37
8	50	337	12826	0.02627475440511461	37
8	75	578	12826	0.04506471230313426	37
8	100	803	12826	0.06260720411663807	37
9	1	0	12826	0.0	37
9	2	0	12826	0.0	37
9	3	0	12826	0.0	37
9	4	0	12826	0.0	37
9	5	0	12826	0.0	37
9	6	0	12826	0.0	37
9	8	0	12826	0.0	37
9	10	0	12826	0.0	37
9	15	5	12826	0.000389833151411196	37
9	20	8	12826	0.0006237330422579137	37
9	30	52	12826	0.004054264774676439	37
9	40	145	12826	0.011305161390924684	37
9	50	261	12826	0.020349290503664432	37
9	75	433	12826	0.03375955091220957	37
9	100	644	12826	0.05021050990176205	37
10	1	0	12826	0.0	37
10	2	0	12826	0.0	37
10	3	0	12826	0.0	37
10	4	0	12826	0.0	37
10	5	0	12826	0.0	37
10	6	0	12826	0.0	37
10	8	0	12826	0.0	37
10	10	0	12826	0.0	37
10	15	0	12826	0.0	37
10	20	0	12826	0.0	37
10	30	27	12826	0.0021050990176204585	37
10	40	86	12826	0.006705130204272571	37
10	50	195	12826	0.015203492905036644	37
10	75	370	12826	0.028847653204428506	37
10	100	517	12826	0.04030874785591767	37
1	1	323	12826	0.025183221581163262	38
1	2	679	12826	0.05293934196164042	38
1	3	960	12826	0.07484796507094964	38
1	4	1198	12826	0.09340402307812257	38
1	5	1442	12826	0.11242788086698893	38
1	6	1692	12826	0.13191953843754872	38
1	8	2130	12826	0.1660689225011695	38
1	10	2514	12826	0.19600810852954936	38
1	15	3294	12826	0.25682208014969593	38
1	20	3842	12826	0.299547793544363	38
1	30	4658	12826	0.3631685638546702	38
1	40	5287	12826	0.4122095743021987	38
1	50	5825	12826	0.45415562139404336	38
1	75	6801	12826	0.5302510525495088	38
1	100	7560	12826	0.5894277249337284	38
2	1	9	12826	0.0007016996725401528	38
2	2	50	12826	0.00389833151411196	38
2	3	92	12826	0.0071729299859660065	38
2	4	172	12826	0.013410260408545142	38
2	5	252	12826	0.01964759083112428	38
2	6	340	12826	0.026508654295961328	38
2	8	559	12826	0.043583346327771715	38
2	10	783	12826	0.06104787151099329	38
2	15	1233	12826	0.09613285513800093	38
2	20	1554	12826	0.12116014345859973	38
2	30	2189	12826	0.17066895368782162	38
2	40	2744	12826	0.21394043349446437	38
2	50	3186	12826	0.2484016840792141	38
2	75	4059	12826	0.31646655231560894	38
2	100	4726	12826	0.36847029471386245	38
3	1	0	12826	0.0	38
3	2	1	12826	7.79666302822392e-05	38
3	3	4	12826	0.0003118665211289568	38
3	4	21	12826	0.0016372992359270232	38
3	5	40	12826	0.003118665211289568	38
3	6	76	12826	0.005925463901450179	38
3	8	160	12826	0.012474660845158272	38
3	10	269	12826	0.020973023545922346	38
3	15	509	12826	0.039685014813659755	38
3	20	731	12826	0.05699360673631686	38
3	30	1130	12826	0.0881022922189303	38
3	40	1539	12826	0.11999064400436613	38
3	50	1910	12826	0.14891626383907688	38
3	75	2632	12826	0.20520817090285356	38
3	100	3209	12826	0.2501949165757056	38
4	1	0	12826	0.0	38
4	2	0	12826	0.0	38
4	3	0	12826	0.0	38
4	4	1	12826	7.79666302822392e-05	38
4	5	4	12826	0.0003118665211289568	38
4	6	12	12826	0.0009355995633868704	38
4	8	38	12826	0.0029627319507250895	38
4	10	93	12826	0.007250896616248246	38
4	15	246	12826	0.019179791049430843	38
4	20	401	12826	0.03126461874317792	38
4	30	658	12826	0.05130204272571339	38
4	40	944	12826	0.07360049898643381	38
4	50	1221	12826	0.09519725557461406	38
4	75	1897	12826	0.14790269764540775	38
4	100	2374	12826	0.18509278029003587	38
5	1	0	12826	0.0	38
5	2	0	12826	0.0	38
5	3	0	12826	0.0	38
5	4	0	12826	0.0	38
5	5	0	12826	0.0	38
5	6	0	12826	0.0	38
5	8	6	12826	0.0004677997816934352	38
5	10	26	12826	0.0020271323873382193	38
5	15	118	12826	0.009200062373304226	38
5	20	223	12826	0.017386558552939343	38
5	30	441	12826	0.034383283954467485	38
5	40	646	12826	0.050366443162326524	38
5	50	832	12826	0.06486823639482302	38
5	75	1339	12826	0.10439731794791829	38
5	100	1718	12826	0.13394667082488695	38
6	1	0	12826	0.0	38
6	2	0	12826	0.0	38
6	3	0	12826	0.0	38
6	4	0	12826	0.0	38
6	5	0	12826	0.0	38
6	6	0	12826	0.0	38
6	8	1	12826	7.79666302822392e-05	38
6	10	6	12826	0.0004677997816934352	38
6	15	37	12826	0.0028847653204428503	38
6	20	115	12826	0.008966162482457508	38
6	30	291	12826	0.022688289412131607	38
6	40	462	12826	0.036020583190394515	38
6	50	601	12826	0.04685794479962576	38
6	75	978	12826	0.07625136441602993	38
6	100	1330	12826	0.10369561827537814	38
7	1	0	12826	0.0	38
7	2	0	12826	0.0	38
7	3	0	12826	0.0	38
7	4	0	12826	0.0	38
7	5	0	12826	0.0	38
7	6	0	12826	0.0	38
7	8	0	12826	0.0	38
7	10	3	12826	0.0002338998908467176	38
7	15	18	12826	0.0014033993450803055	38
7	20	52	12826	0.004054264774676439	38
7	30	179	12826	0.013956026820520818	38
7	40	336	12826	0.02619678777483237	38
7	50	447	12826	0.03485108373616092	38
7	75	752	12826	0.05863090597224388	38
7	100	1046	12826	0.0815530952752222	38
8	1	0	12826	0.0	38
8	2	0	12826	0.0	38
8	3	0	12826	0.0	38
8	4	0	12826	0.0	38
8	5	0	12826	0.0	38
8	6	0	12826	0.0	38
8	8	0	12826	0.0	38
8	10	0	12826	0.0	38
8	15	7	12826	0.0005457664119756744	38
8	20	22	12826	0.0017152658662092624	38
8	30	107	12826	0.008342429440199594	38
8	40	225	12826	0.01754249181350382	38
8	50	317	12826	0.02471542179946983	38
8	75	569	12826	0.044363012630594105	38
8	100	805	12826	0.06276313737720256	38
9	1	0	12826	0.0	38
9	2	0	12826	0.0	38
9	3	0	12826	0.0	38
9	4	0	12826	0.0	38
9	5	0	12826	0.0	38
9	6	0	12826	0.0	38
9	8	0	12826	0.0	38
9	10	0	12826	0.0	38
9	15	0	12826	0.0	38
9	20	6	12826	0.0004677997816934352	38
9	30	63	12826	0.00491189770778107	38
9	40	164	12826	0.012786527366287229	38
9	50	250	12826	0.0194916575705598	38
9	75	422	12826	0.032901917979104946	38
9	100	606	12826	0.047247777951036955	38
10	1	0	12826	0.0	38
10	2	0	12826	0.0	38
10	3	0	12826	0.0	38
10	4	0	12826	0.0	38
10	5	0	12826	0.0	38
10	6	0	12826	0.0	38
10	8	0	12826	0.0	38
10	10	0	12826	0.0	38
10	15	0	12826	0.0	38
10	20	2	12826	0.0001559332605644784	38
10	30	39	12826	0.0030406985810073287	38
10	40	113	12826	0.00881022922189303	38
10	50	195	12826	0.015203492905036644	38
10	75	356	12826	0.027756120380477155	38
10	100	502	12826	0.039139248401684076	38
1	1	292	12826	0.022766256042413845	39
1	2	673	12826	0.052471542179946984	39
1	3	957	12826	0.07461406518010291	39
1	4	1165	12826	0.09083112427880867	39
1	5	1365	12826	0.1064244503352565	39
1	6	1640	12826	0.1278652736628723	39
1	8	2049	12826	0.15975362544830812	39
1	10	2368	12826	0.18462498050834242	39
1	15	3026	12826	0.23592702323405582	39
1	20	3598	12826	0.28052393575549667	39
1	30	4493	12826	0.35030406985810075	39
1	40	5154	12826	0.40184001247466083	39
1	50	5743	12826	0.4477623577108997	39
1	75	6749	12826	0.5261967877748324	39
1	100	7504	12826	0.585061593637923	39
2	1	10	12826	0.000779666302822392	39
2	2	56	12826	0.0043661312958053955	39
2	3	105	12826	0.008186496179635116	39
2	4	177	12826	0.01380009355995634	39
2	5	245	12826	0.019101824419148605	39
2	6	328	12826	0.025573054732574457	39
2	8	555	12826	0.043271479806642754	39
2	10	736	12826	0.05738343988772805	39
2	15	1197	12826	0.09332605644784032	39
2	20	1504	12826	0.11726181194448776	39
2	30	2108	12826	0.16435365663496024	39
2	40	2584	12826	0.2014657726493061	39
2	50	3057	12826	0.23834398877280524	39
2	75	3923	12826	0.3058630905972244	39
2	100	4613	12826	0.35966006549196944	39
3	1	0	12826	0.0	39
3	2	5	12826	0.000389833151411196	39
3	3	15	12826	0.001169499454233588	39
3	4	35	12826	0.0027288320598783723	39
3	5	46	12826	0.0035864649929830033	39
3	6	79	12826	0.006159363792296897	39
3	8	151	12826	0.01177296117261812	39
3	10	267	12826	0.020817090285357866	39
3	15	528	12826	0.0411663807890223	39
3	20	764	12826	0.05956650553563075	39
3	30	1189	12826	0.0927023234055824	39
3	40	1528	12826	0.1191330110712615	39
3	50	1888	12826	0.14720099797286762	39
3	75	2646	12826	0.20629970372680492	39
3	100	3178	12826	0.24777795103695618	39
4	1	0	12826	0.0	39
4	2	0	12826	0.0	39
4	3	1	12826	7.79666302822392e-05	39
4	4	3	12826	0.0002338998908467176	39
4	5	5	12826	0.000389833151411196	39
4	6	13	12826	0.0010135661936691096	39
4	8	38	12826	0.0029627319507250895	39
4	10	81	12826	0.006315297052861375	39
4	15	240	12826	0.01871199126773741	39
4	20	392	12826	0.030562919070637767	39
4	30	709	12826	0.05527834087010759	39
4	40	1004	12826	0.07827849680336815	39
4	50	1268	12826	0.09886168719787931	39
4	75	1896	12826	0.14782473101512553	39
4	100	2380	12826	0.1855605800717293	39
5	1	0	12826	0.0	39
5	2	0	12826	0.0	39
5	3	0	12826	0.0	39
5	4	0	12826	0.0	39
5	5	1	12826	7.79666302822392e-05	39
5	6	3	12826	0.0002338998908467176	39
5	8	8	12826	0.0006237330422579137	39
5	10	23	12826	0.0017932324964915016	39
5	15	98	12826	0.007640729767659442	39
5	20	212	12826	0.01652892561983471	39
5	30	452	12826	0.03524091688757212	39
5	40	717	12826	0.055902073912365506	39
5	50	908	12826	0.0707937002962732	39
5	75	1366	12826	0.10650241696553875	39
5	100	1766	12826	0.13768906907843442	39
6	1	0	12826	0.0	39
6	2	0	12826	0.0	39
6	3	0	12826	0.0	39
6	4	0	12826	0.0	39
6	5	0	12826	0.0	39
6	6	1	12826	7.79666302822392e-05	39
6	8	3	12826	0.0002338998908467176	39
6	10	7	12826	0.0005457664119756744	39
6	15	36	12826	0.002806798690160611	39
6	20	94	12826	0.007328863246530485	39
