window_aa	methyl_site_count	protein_arg_count	observed_max_methyl_sites	null_mean_max_sites	null_q025_max_sites	null_q975_max_sites	observed_over_null_mean	log2_observed_over_null_mean	empirical_p_greater	best_window_start	best_window_end	best_window_arg_count	best_window_methyl_fraction_of_args	best_window_methyl_positions	canonical_UniProtAC	gene	q_value	max_log2_enrichment_for_protein
50	4	48	3	1.439	1.0	2.0	2.0847810979847115	1.0598959086429451	0.02097902097902098	111	147	5	0.6	111,114,147	Q16531	DDB1	0.1709624665148338	1.0598959086429451
50	13	78	7	4.276	3.0	6.0	1.637043966323667	0.7110930689992007	0.02097902097902098	251	297	13	0.5384615384615384	251,261,268,273,279,292,297	P23588	EIF4B	0.1709624665148338	0.7110930689992007
20	5	74	3	1.416	1.0	2.0	2.1186440677966103	1.0831412353002459	0.02197802197802198	561	580	3	1.0	561,575,580	Q5JTZ9	AARS2	0.17447262730281599	1.0831412353002459
75	3	45	3	1.474	1.0	2.0	2.03527815468114	1.0252259762881735	0.02197802197802198	54	118	5	0.6	54,111,118	Q8TCS8	PNPT1	0.17447262730281599	1.0252259762881735
5	3	145	2	1.021	1.0	1.0	1.9588638589618024	0.9700171337842857	0.02197802197802198	464	468	2	1.0	464,468	P55268	LAMB2	0.17447262730281599	0.9700171337842857
5	3	7	3	1.538	1.0	2.0	1.9505851755526658	0.9639069974214166	0.02197802197802198	13	16	3	1.0	13,15,16	Q13069	GAGE5	0.17447262730281599	0.9639069974214166
10	7	38	3	1.54	1.0	2.0	1.948051948051948	0.9620321498009795	0.02197802197802198	204	214	3	1.0	204,207,214	P25705	ATP5A1	0.17447262730281599	0.9620321498009795
10	7	29	4	2.105	1.0	3.0	1.9002375296912115	0.9261797667083287	0.02197802197802198	435	443	4	1.0	435,437,441,443	Q8WUA2	PPIL4	0.17447262730281599	0.9261797667083287
30	8	14	6	3.915	3.0	5.0	1.5325670498084292	0.6159501932048402	0.02197802197802198	13	39	6	1.0	13,15,17,19,35,39	P20290	BTF3	0.17447262730281599	0.6159501932048402
30	5	8	5	3.307	3.0	4.0	1.5119443604475356	0.5964050493583346	0.02197802197802198	73	100	5	1.0	73,80,87,93,100	P62807	H2BC4	0.17447262730281599	0.5964050493583346
30	3	18	3	1.439	1.0	2.0	2.0847810979847115	1.0598959086429451	0.022977022977022976	266	291	5	0.6	266,286,291	O75792	RNASEH2A	0.17939448867283916	1.0598959086429451
20	4	32	3	1.443	1.0	2.0	2.079002079002079	1.0558912008920451	0.022977022977022976	206	223	3	1.0	206,210,223	Q01196	RUNX1	0.17939448867283916	1.0558912008920451
15	6	55	3	1.505	1.0	2.0	1.993355481727575	0.9951990137361789	0.022977022977022976	394	405	4	0.75	394,396,405	O15037	KHNYN	0.17939448867283916	0.9951990137361789
75	9	92	4	2.2	1.0	3.0	1.8181818181818181	0.8624964762500651	0.022977022977022976	595	648	4	1.0	595,608,640,648	Q8NFD5	ARID1B	0.17939448867283916	0.8624964762500651
75	12	37	8	5.369	4.0	7.0	1.490035388340473	0.5753465951015495	0.022977022977022976	403	465	13	0.6153846153846154	403,427,429,435,443,447,460,465	Q13283	G3BP1	0.17939448867283916	0.5803532474685668
75	11	43	9	6.167	5.0	8.0	1.459380574023026	0.5453561551263818	0.022977022977022976	50	111	11	0.8181818181818182	50,51,65,74,90,93,97,109,111	Q07955	SRSF1	0.17939448867283916	0.5453561551263818
20	23	39	9	6.615	5.0	8.0	1.3605442176870748	0.4441838449383603	0.022977022977022976	185	205	10	0.9	185,186,189,190,192,199,200,204,205	P67809	YBX1	0.17939448867283916	0.4441838449383603
15	3	14	3	1.469	1.0	2.0	2.0422055820285907	1.0301281048269633	0.023976023976023976	4	17	3	1.0	4,11,17	O95147	DUSP14	0.18328912003205408	1.0301281048269633
5	3	7	3	1.522	1.0	2.0	1.9710906701708277	0.9789941418796977	0.023976023976023976	13	16	3	1.0	13,15,16	P0DTW1	GAGE1	0.18328912003205408	0.9789941418796977
5	4	179	2	1.023	1.0	1.0	1.9550342130987295	0.9671938549167586	0.023976023976023976	824	826	2	1.0	824,826	Q9P281	BAHCC1	0.18328912003205408	1.0780559461404629
5	3	93	2	1.023	1.0	1.0	1.9550342130987295	0.9671938549167586	0.023976023976023976	688	692	2	1.0	688,692	Q8NEY1	NAV1	0.18328912003205408	0.9671938549167586
5	3	71	2	1.023	1.0	1.0	1.9550342130987295	0.9671938549167586	0.023976023976023976	913	916	2	1.0	913,916	Q9Y5B0	CTDP1	0.18328912003205408	0.9671938549167586
30	3	15	3	1.595	1.0	2.0	1.8808777429467085	0.9114060767310115	0.023976023976023976	102	126	3	1.0	102,118,126	P78560	CRADD	0.18328912003205408	0.9114060767310115
30	13	100	5	2.898	2.0	4.0	1.7253278122843339	0.7868704999925199	0.023976023976023976	1139	1167	5	1.0	1139,1151,1164,1165,1167	Q99590	SCAF11	0.18328912003205408	0.7868704999925199
75	9	35	5	3.074	2.0	4.0	1.6265452179570592	0.7018109298586781	0.023976023976023976	578	642	6	0.8333333333333334	578,587,599,607,642	Q15459	SF3A1	0.18328912003205408	0.7563309190331373
50	8	30	7	4.539	3.0	6.0	1.542189909671734	0.6249804337817979	0.023976023976023976	17	63	12	0.5833333333333334	17,28,37,50,55,60,63	Q9NQS1	AVEN	0.18328912003205408	0.6249804337817979
30	5	8	5	3.321	3.0	4.0	1.505570611261668	0.5903103720467409	0.023976023976023976	73	100	5	1.0	73,80,87,93,100	Q16778	H2BC21	0.18328912003205408	0.5903103720467409
20	5	55	3	1.497	1.0	2.0	2.004008016032064	1.0028882793248264	0.024975024975024976	240	260	3	1.0	240,254,260	Q9H6K5	PRR36	0.18739516758010813	1.0028882793248264
5	3	66	2	1.024	1.0	1.0	1.953125	0.965784284662087	0.024975024975024976	774	775	2	1.0	774,775	Q9Y2U8	LEMD3	0.18739516758010813	0.965784284662087
100	13	178	5	2.846	2.0	4.0	1.7568517217146873	0.812992433022967	0.024975024975024976	195	295	6	0.8333333333333334	195,209,250,286,295	Q9P2D1	CHD7	0.18739516758010813	0.812992433022967
75	22	257	6	3.522	2.0	5.0	1.7035775127768313	0.7685675915520348	0.024975024975024976	3099	3168	6	1.0	3099,3113,3121,3132,3136,3168	Q96T58	SPEN	0.18739516758010813	0.7685675915520348
50	6	22	4	2.377	2.0	3.0	1.6827934371055955	0.7508580967196525	0.024975024975024976	236	270	4	1.0	236,247,268,270	O43175	PHGDH	0.18739516758010813	0.7508580967196525
75	9	41	6	3.699	2.0	5.0	1.6220600162206003	0.697827200259248	0.024975024975024976	73	132	6	1.0	73,81,104,116,118,132	Q92925	SMARCD2	0.18739516758010813	0.697827200259248
100	5	22	5	3.102	2.0	4.0	1.6118633139909737	0.6887294085133587	0.024975024975024976	49	146	7	0.7142857142857143	49,51,131,142,146	O95900	TRUB2	0.18739516758010813	0.8703872618695305
100	10	36	7	4.398	3.0	6.0	1.5916325602546613	0.6705073178647232	0.024975024975024976	343	434	7	1.0	343,344,353,354,358,398,434	P14866	HNRNPL	0.18739516758010813	0.8195974931713509
30	5	8	5	3.32	3.0	4.0	1.5060240963855422	0.5907448533151624	0.024975024975024976	73	100	5	1.0	73,80,87,93,100	P06899	HIST1H2BK	0.18739516758010813	0.5907448533151624
30	3	39	3	1.376	1.0	2.0249999999999773	2.180232558139535	1.1244820306811456	0.025974025974025976	74	102	3	1.0	74,82,102	Q86VQ1	GLCCI1	0.19135209796688396	1.1244820306811456
10	4	31	3	1.394	1.0	2.0249999999999773	2.1520803443328553	1.1057319395148202	0.025974025974025976	286	296	3	1.0	286,287,296	P51570	GALK1	0.19135209796688396	1.1057319395148202
20	3	29	3	1.464	1.0	2.0249999999999773	2.0491803278688523	1.0350469470992008	0.025974025974025976	77	95	3	1.0	77,93,95	Q5RKV6	EXOSC6	0.19135209796688396	1.0350469470992008
50	3	35	3	1.485	1.0	2.0249999999999773	2.02020202020202	1.014499569695115	0.025974025974025976	86	122	4	0.75	86,87,122	Q96QS3	ARX	0.19135209796688396	1.014499569695115
5	6	173	2	1.025	1.0	1.0249999999999773	1.9512195121951221	0.9643760902692788	0.025974025974025976	2639	2640	2	1.0	2639,2640	P46939	UTRN	0.19135209796688396	0.9643760902692788
5	3	76	2	1.025	1.0	1.0249999999999773	1.9512195121951221	0.9643760902692788	0.025974025974025976	939	942	2	1.0	939,942	Q8IZH2	XRN1	0.19135209796688396	0.9643760902692788
5	3	43	2	1.025	1.0	1.0249999999999773	1.9512195121951221	0.9643760902692788	0.025974025974025976	758	760	2	1.0	758,760	Q9HC35	EML4	0.19135209796688396	0.9643760902692788
30	4	26	4	2.144	1.0	3.0249999999999773	1.8656716417910446	0.8996950942043145	0.025974025974025976	142	165	9	0.4444444444444444	142,144,151,165	P50749	RASSF2	0.19135209796688396	0.9095981879720105
75	6	49	4	2.241	1.0	3.0249999999999773	1.7849174475680498	0.8358573511516936	0.025974025974025976	262	322	5	0.8	262,293,300,322	Q9C0K0	BCL11B	0.19135209796688396	0.8358573511516936
50	7	57	4	2.25	1.0	3.0249999999999773	1.7777777777777777	0.8300749985576875	0.025974025974025976	180	218	7	0.5714285714285714	180,184,206,218	Q8N163	CCAR2	0.19135209796688396	0.8300749985576875
20	21	51	6	3.872	3.0	5.024999999999977	1.5495867768595042	0.6318835481086488	0.025974025974025976	8	25	6	1.0	8,10,12,14,20,25	P17844	DDX5	0.19135209796688396	0.6318835481086488
20	3	19	3	1.418	1.0	3.0	2.1156558533145278	1.0811049681437273	0.026973026973026972	29	46	3	1.0	29,41,46	O95721	SNAP29	0.1943015766731683	1.0811049681437273
30	3	69	3	1.518	1.0	3.0	1.976284584980237	0.9827907099677768	0.026973026973026972	71	94	6	0.5	71,85,94	Q13247	SRSF6	0.1943015766731683	0.9827907099677768
50	3	22	3	1.526	1.0	3.0	1.9659239842726082	0.9752075385487128	0.026973026973026972	35	70	4	0.75	35,68,70	P50395	GDI2	0.1943015766731683	0.9752075385487128
30	7	32	4	2.043	1.0	4.0	1.957905041605482	0.9693107959288596	0.026973026973026972	355	382	4	1.0	355,371,372,382	P55060	CSE1L	0.1943015766731683	0.9693107959288596
5	7	26	3	1.579	1.0	3.0	1.8999366687777075	0.9259513295230064	0.026973026973026972	333	337	3	1.0	333,335,337	P04637	TP53	0.1943015766731683	0.9259513295230064
15	15	215	3	1.59	1.0	3.0	1.8867924528301885	0.9159357352115254	0.026973026973026972	9	24	3	1.0	9,14,24	P78527	PRKDC	0.1943015766731683	0.9159357352115254
10	13	123	3	1.644	1.0	3.0	1.8248175182481754	0.8677522017015605	0.026973026973026972	1923	1933	3	1.0	1923,1932,1933	P35579	MYH9	0.1943015766731683	0.8677522017015605
30	7	58	5	2.748	2.0	5.0	1.8195050946142648	0.8635460907313491	0.026973026973026972	96	124	5	1.0	96,109,122,123,124	Q14498	RBM39	0.1943015766731683	0.9351171484151457
10	4	13	3	1.672	1.0	3.0	1.7942583732057418	0.8433876533023605	0.026973026973026972	100	109	3	1.0	100,102,109	P18077	RPL35A	0.1943015766731683	0.8433876533023605
30	4	23	4	2.277	1.0	4.0	1.7566974088713219	0.8128657085254645	0.026973026973026972	4	32	4	1.0	4,10,29,32	P50502	ST13	0.1943015766731683	0.8128657085254645
100	33	103	11	7.436	5.0	11.0	1.4792899408284024	0.5649048483799027	0.026973026973026972	820	916	11	1.0	820,833,847,855,864,877,882,890,903,908,916	O94913	PCF11	0.1943015766731683	0.5649048483799027
50	24	40	12	9.187	7.0	12.0	1.306193534342005	0.3853686720371358	0.026973026973026972	155	201	13	0.9230769230769231	155,160,163,165,170,172,175,177,181,188,195,201	Q8NC51	SERBP1	0.1943015766731683	0.3853686720371358
75	3	42	3	1.489	1.0	3.0	2.0147750167897915	1.0106187468011432	0.027972027972027972	262	316	6	0.5	262,266,316	Q9H7U1	CCSER2	0.19959939557929507	1.0106187468011432
5	3	7	3	1.549	1.0	3.0	1.9367333763718528	0.9536253565936748	0.027972027972027972	13	16	3	1.0	13,15,16	O76087	GAGE7	0.19959939557929507	0.9536253565936748
50	5	29	4	2.22	1.0	4.0	1.8018018018018016	0.8494403234246186	0.027972027972027972	345	395	4	1.0	345,354,365,395	P08651	NFIC	0.19959939557929507	0.8836352433082155
20	3	25	3	1.304	1.0	3.0	2.3006134969325154	1.2020186311521657	0.028971028971028972	69	89	5	0.6	69,71,89	O94826	TOMM70A	0.20277935250208817	1.2020186311521657
30	4	54	3	1.488	1.0	3.0	2.0161290322580645	1.0115879742752119	0.028971028971028972	160	188	3	1.0	160,169,188	O94776	MTA2	0.20277935250208817	1.0115879742752119
10	4	13	3	1.508	1.0	3.0	1.9893899204244032	0.992326072114579	0.028971028971028972	271	281	3	1.0	271,272,281	Q9UQ80	PA2G4	0.20277935250208817	0.992326072114579
5	3	78	2	1.028	1.0	2.0	1.9455252918287937	0.9601597354682089	0.028971028971028972	1098	1100	2	1.0	1098,1100	Q8WX93	PALLD	0.20277935250208817	0.9601597354682089
15	16	289	3	1.556	1.0	3.0	1.9280205655526992	0.9471204403970512	0.028971028971028972	2831	2843	3	1.0	2831,2836,2843	Q14204	DYNC1H1	0.20277935250208817	0.9471204403970512
75	4	60	3	1.572	1.0	3.0	1.9083969465648853	0.9323612831246366	0.028971028971028972	165	224	3	1.0	165,222,224	P00533	EGFR	0.20277935250208817	0.9323612831246366
50	9	31	5	3.245	2.0	5.0	1.5408320493066254	0.6237096166629484	0.028971028971028972	7	51	5	1.0	7,24,32,43,51	P08727	KRT19	0.20277935250208817	0.6237096166629484
20	3	35	3	1.393	1.0	3.0	2.1536252692031588	1.1067672427819903	0.029970029970029972	219	239	6	0.5	219,227,239	Q9UNF1	MAGED2	0.20484930232222653	1.1067672427819903
5	3	86	2	1.029	1.0	2.0	1.9436345966958213	0.9587570177681186	0.029970029970029972	595	600	2	1.0	595,600	P35568	IRS1	0.20484930232222653	0.9587570177681186
30	6	86	3	1.544	1.0	3.0	1.9430051813471503	0.9582897481151628	0.029970029970029972	1595	1618	4	0.75	1595,1615,1618	Q9H3S7	PTPN23	0.20484930232222653	0.9582897481151628
15	6	49	3	1.552	1.0	3.0	1.9329896907216495	0.9508339431961156	0.029970029970029972	602	617	4	0.75	602,615,617	Q9C0B5	ZDHHC5	0.20484930232222653	0.9508339431961156
15	3	8	3	1.59	1.0	3.0	1.8867924528301885	0.9159357352115254	0.029970029970029972	158	172	3	1.0	158,170,172	P07195	LDHB	0.20484930232222653	0.9159357352115254
75	6	33	5	2.916	2.0	5.0	1.7146776406035666	0.7779373752225124	0.029970029970029972	18	79	10	0.5	18,20,44,72,79	Q5VTE6	ANGEL2	0.20484930232222653	0.7779373752225124
50	9	58	5	3.094	2.0	5.0	1.6160310277957337	0.6924548981004137	0.029970029970029972	280	317	7	0.7142857142857143	280,286,290,311,317	Q6ZUT6	C15orf52	0.20484930232222653	0.6924548981004137
5	3	42	2	1.03	1.0	2.0	1.941747572815534	0.9573556625915063	0.030969030969030968	362	364	2	1.0	362,364	P11387	TOP1	0.20903635876897908	0.9573556625915063
5	3	20	2	1.031	1.0	2.0	1.939864209505335	0.9559556672939789	0.03196803196803197	7	9	2	1.0	7,9	Q8NBF2	NHLRC2	0.21274566090031818	0.9559556672939789
5	3	36	2	1.032	1.0	2.0	1.937984496124031	0.9545570292388328	0.03196803196803197	344	346	2	1.0	344,346	Q92973	TNPO1	0.21274566090031818	0.9545570292388328
5	3	7	3	1.558	1.0	3.0	1.925545571245186	0.9452672673215741	0.03196803196803197	13	16	3	1.0	13,15,16	P0CL82	GAGE12I	0.21274566090031818	0.9452672673215741
20	4	19	3	1.566	1.0	3.0	1.9157088122605364	0.9378782880922025	0.03196803196803197	6	25	3	1.0	6,18,25	P08758	ANXA5	0.21274566090031818	0.9378782880922025
10	4	11	3	1.617	1.0	3.0	1.8552875695732838	0.8916428219095816	0.03196803196803197	15	24	3	1.0	15,22,24	Q86U28	ISCA2	0.21274566090031818	0.8916428219095816
50	11	56	4	2.385	2.0	4.0	1.6771488469601679	0.7460107337692132	0.03196803196803197	1204	1253	5	0.8	1204,1219,1244,1253	P51610	HCFC1	0.21274566090031818	0.7460107337692132
30	13	55	5	3.061	2.0	5.0	1.633453119895459	0.7079250500224579	0.03196803196803197	75	98	6	0.8333333333333334	75,78,87,92,98	O15523	DDX3Y	0.21274566090031818	0.7079250500224579
75	3	59	3	1.498	1.0	3.0	2.0026702269692924	1.0019248769244922	0.03296703296703297	151	204	4	0.75	151,179,204	O43299	AP5Z1	0.21597779383246513	1.0019248769244922
5	3	7	3	1.52	1.0	3.0	1.9736842105263157	0.9808911770522953	0.03296703296703297	13	16	3	1.0	13,15,16	Q13070	GAGE6	0.21597779383246513	0.9808911770522953
5	3	89	2	1.032	1.0	2.0	1.937984496124031	0.9545570292388328	0.03296703296703297	471	474	2	1.0	471,474	P11274	BCR	0.21597779383246513	0.9545570292388328
5	3	24	2	1.032	1.0	2.0	1.937984496124031	0.9545570292388328	0.03296703296703297	487	490	2	1.0	487,490	P35527	KRT9	0.21597779383246513	0.9545570292388328
5	3	81	2	1.032	1.0	2.0	1.937984496124031	0.9545570292388328	0.03296703296703297	1138	1140	2	1.0	1138,1140	Q5JTH9	RRP12	0.21597779383246513	0.9545570292388328
10	3	78	2	1.032	1.0	2.0	1.937984496124031	0.9545570292388328	0.03296703296703297	680	686	2	1.0	680,686	Q6N021	TET2	0.21597779383246513	0.9545570292388328
75	3	47	3	1.553	1.0	3.0	1.9317450096587252	0.9499046709959421	0.03296703296703297	211	270	8	0.375	211,235,270	Q9NRF2	SH2B1	0.21597779383246513	0.9499046709959421
10	6	12	4	2.368	2.0	4.0	1.6891891891891893	0.7563309190331373	0.03296703296703297	110	118	4	1.0	110,112,114,118	P62318	SNRPD3	0.21597779383246513	0.7563309190331373
20	16	114	5	2.968	2.0	5.0	1.6846361185983827	0.752437002928646	0.03296703296703297	76	94	5	1.0	76,78,87,90,94	Q9NYF8	BCLAF1	0.21597779383246513	0.7722589241608718
50	13	18	9	7.29	6.0	9.0	1.2345679012345678	0.3040061868900999	0.03296703296703297	87	133	9	1.0	87,90,99,101,105,116,121,131,133	P98179	RBM3	0.21597779383246513	0.3040061868900999
75	3	41	3	1.548	1.0	3.0	1.937984496124031	0.9545570292388328	0.03396603396603397	189	264	5	0.6	189,233,264	Q8N5C8	TAB3	0.219359946477627	0.9545570292388328
5	3	64	2	1.033	1.0	2.0	1.9361084220716362	0.9531597457970277	0.03396603396603397	81	82	2	1.0	81,82	P41252	IARS	0.219359946477627	0.9531597457970277
5	3	35	2	1.033	1.0	2.0	1.9361084220716362	0.9531597457970277	0.03396603396603397	7	11	2	1.0	7,11	Q12979	ABR	0.219359946477627	0.9531597457970277
5	3	77	2	1.033	1.0	2.0	1.9361084220716362	0.9531597457970277	0.03396603396603397	733	736	2	1.0	733,736	Q8TE49	OTUD7A	0.219359946477627	0.9531597457970277
5	3	7	3	1.559	1.0	3.0	1.9243104554201411	0.9443415726854585	0.03396603396603397	13	16	3	1.0	13,15,16	P0CL80	GAGE12F	0.219359946477627	0.9443415726854585
30	6	67	3	1.584	1.0	3.0	1.8939393939393938	0.9213901653036335	0.03396603396603397	7	31	3	1.0	7,28,31	Q9NSV4	DIAPH3	0.219359946477627	0.9213901653036335
30	8	68	4	2.205	1.0	4.0	1.8140589569160996	0.859221344217204	0.03396603396603397	879	902	4	1.0	879,893,895,902	P98175	RBM10	0.219359946477627	0.8607488139637979
75	6	94	4	2.252	1.0	4.0	1.7761989342806397	0.8287931725818577	0.03396603396603397	270	345	13	0.3076923076923077	270,326,328,345	Q9UPT8	ZC3H4	0.219359946477627	0.8572598278839181
75	6	26	4	2.4	2.0	4.0	1.6666666666666667	0.7369655941662062	0.03396603396603397	398	473	6	0.6666666666666666	398,420,431,473	Q96JM3	CHAMP1	0.219359946477627	0.7369655941662062
75	4	141	3	1.469	1.0	3.0	2.0422055820285907	1.0301281048269633	0.03496503496503497	178	243	10	0.3	178,186,243	P55196	AFDN	0.22165334665334666	1.0301281048269633
20	4	28	3	1.547	1.0	3.0	1.9392372333548804	0.9554893039342075	0.03496503496503497	440	457	3	1.0	440,445,457	Q9P2K3	RCOR3	0.22165334665334666	0.9554893039342075
5	6	295	2	1.034	1.0	2.0	1.9342359767891681	0.9517638143471523	0.03496503496503497	2112	2115	2	1.0	2112,2115	Q9NU22	MDN1	0.22165334665334666	0.9517638143471523
5	3	23	2	1.034	1.0	2.0	1.9342359767891681	0.9517638143471523	0.03496503496503497	161	162	2	1.0	161,162	Q15291	RBBP5	0.22165334665334666	0.9517638143471523
10	3	13	3	1.605	1.0	3.0	1.8691588785046729	0.9023892033735778	0.03496503496503497	13	23	3	1.0	13,16,23	Q9H840	GEMIN7	0.22165334665334666	0.9023892033735778
10	6	49	3	1.641	1.0	3.0	1.8281535648994516	0.8703872618695305	0.03496503496503497	315	325	3	1.0	315,321,325	P83369	LSM11	0.22165334665334666	0.8703872618695305
50	7	60	4	2.391	2.0	4.0	1.6729401923881222	0.7423858699504592	0.03496503496503497	86	131	6	0.6666666666666666	86,99,117,131	Q7L2J0	MEPCE	0.22165334665334666	0.7423858699504592
50	13	31	6	4.032	3.0	6.0	1.4880952380952381	0.5734668618833269	0.03496503496503497	90	139	6	1.0	90,106,121,123,133,139	O95817	BAG3	0.22165334665334666	0.5734668618833269
20	5	57	3	1.577	1.0	3.0	1.9023462270133165	0.927779840592733	0.03596403596403597	221	240	3	1.0	221,226,240	P22083	FUT4	0.2252213057064215	0.927779840592733
100	3	56	3	1.588	1.0	3.0	1.889168765743073	0.9177515882402854	0.03596403596403597	76	158	9	0.3333333333333333	76,146,158	Q8TC59	PIWIL2	0.2252213057064215	0.9177515882402854
20	7	45	3	1.68	1.0	3.0	1.7857142857142858	0.8365012677171206	0.03596403596403597	444	463	3	1.0	444,453,463	Q9H0E3	SAP130	0.2252213057064215	0.8365012677171206
100	14	157	5	3.135	2.0	5.0	1.594896331738437	0.6734626518600482	0.03596403596403597	1802	1881	10	0.5	1802,1849,1859,1877,1881	Q14980	NUMA1	0.2252213057064215	0.7196375100262221
5	3	91	2	1.036	1.0	2.0	1.9305019305019304	0.9489759969755331	0.03696303696303696	737	741	2	1.0	737,741	Q9H4M7	PLEKHA4	0.22820657603266298	0.9489759969755331
50	4	43	3	1.637	1.0	3.0	1.832620647525962	0.8739081789090898	0.03696303696303696	692	742	5	0.6	692,702,742	Q13619	CUL4A	0.22820657603266298	0.8739081789090898
30	6	25	4	2.303	1.0	4.0	1.7368649587494573	0.7964855888692416	0.03696303696303696	207	232	6	0.6666666666666666	207,220,230,232	Q8IXQ4	KIAA1704	0.22820657603266298	0.7964855888692416
30	5	24	4	2.361	2.0	4.0	1.69419737399407	0.7606019584334442	0.03696303696303696	23	50	6	0.6666666666666666	23,27,48,50	P58340	MLF1	0.22820657603266298	0.7606019584334442
100	10	69	6	3.97	3.0	6.0	1.5113350125944585	0.5958234933529231	0.03696303696303696	554	631	16	0.375	554,557,578,595,626,631	Q3KP66	INAVA	0.22820657603266298	0.5958234933529231
50	19	28	10	7.546	6.0	10.0	1.3252054068380599	0.4062159947393398	0.03696303696303696	90	138	11	0.9090909090909091	90,104,105,110,116,121,129,135,137,138	P31942	HNRNPH3	0.22820657603266298	0.4062159947393398
10	3	109	2	1.037	1.0	2.0	1.9286403085824495	0.9475841058488614	0.03796203796203796	1523	1533	2	1.0	1523,1533	A7KAX9	ARHGAP32	0.23123257439611325	0.9475841058488614
20	5	48	3	1.587	1.0	3.0	1.890359168241966	0.9186603725480613	0.03796203796203796	531	547	5	0.6	531,533,547	Q9BST9	RTKN	0.23123257439611325	0.9186603725480613
30	3	33	3	1.622	1.0	3.0	1.849568434032059	0.8871886811659702	0.03796203796203796	199	223	4	0.75	199,215,223	Q96MH2	HEXIM2	0.23123257439611325	0.8871886811659702
100	5	40	4	2.313	1.0	4.0	1.7293558149589277	0.7902347340258965	0.03796203796203796	779	856	7	0.5714285714285714	779,780,846,856	Q13620	CUL4B	0.23123257439611325	0.8983499239055652
30	25	98	6	3.728	3.0	6.0	1.6094420600858368	0.6865606407289628	0.03796203796203796	675	703	6	1.0	675,681,685,694,702,703	Q04637	EIF4G1	0.23123257439611325	0.6865606407289628
100	6	42	5	3.138	2.0	5.0	1.5933715742511154	0.6720827425813519	0.03796203796203796	309	407	10	0.5	309,349,374,402,407	P12532	CKMT1B	0.23123257439611325	0.6720827425813519
100	13	68	8	5.433	4.0	8.0	1.4724829744156083	0.5582509529907629	0.03796203796203796	393	490	16	0.5	393,399,432,434,436,476,488,490	P51116	FXR2	0.23123257439611325	0.5582509529907629
